date, pm25, pm10, o3, no2, so2, co
2024/8/2, 57, 31, 68, 6, 3, 3
2024/8/3, 82, 26, 93, 7, 3, 3
2024/8/4, 75, 25, 70, 11, 3, 3
2024/8/5, 74, 13, 66, 11, 3, 2
2024/8/6, 38, 16, 41, 10, 3, 2
2024/8/7, 47, 17, 43, 12, 3, 2
2024/8/8, 56, 23, 66, 12, 3, 3
2024/8/9, 64, 28, 78, 12, 4, 3
2024/8/10, 74, 25, 60, 10, 4, 3
2024/8/11, 74, 25, 75, 13, 3, 3
2024/8/12, 70, 20, 65, 10, 3, 2
2024/8/13, 60, 21, 84, 13, 3, 3
2024/8/14, 63, 19, 71, 9, 3, 3
2024/8/15, 58, 17, 64, 11, 3, 3
2024/8/16, 55, 18, 80, 10, 3, 2
2024/8/17, 54, 16, 63, 7, 3, 2
2024/8/18, 51, 20, 77, 12, 3, 3
2024/8/19, 60, 21, 41, 10, 3, 3
2024/8/20, 65, 11, 20, 9, 3, 2
2024/8/21, 27, 14, 14, 9, 3, 2
2024/8/22, 29, 24, 66, 13, 4, 3
2024/8/23, 70, 34, 72, 13, 4, 5
2024/8/24, 94, 33, 85, 9, 4, 4
2024/8/25, 92, 31, 58, 16, 4, 5
2024/8/26, 86, 18, 35, 12, 4, 3
2024/8/27, 53, 11, 46, 8, 3, 2
2024/8/28, 35, 8, 40, 7, 3, 2
2024/8/29, 17, 12, 39, 9, 3, 2
2024/8/30, 25, 30, 82, 9, 4, 3
2024/8/31, 66, 27, 66, 10, 4, 4
2024/9/1, 70, 17, 31, 13, 3, 3
2024/9/2, 49, 9, 48, 8, 3, 2
2024/9/3, 20, 17, 86, 12, 4, 3
2024/9/4, 36, 21, 40, 13, 4, 3
2024/9/5, 51, 13, 28, 11, 3, 3
2024/9/6, 32, 19, 93, 10, 3, 3
2024/9/7, 47, 26, 89, 9, 3, 4
2024/9/8, 73, 24, 72, 14, 4, 4
2024/9/9, 70, 26, 81, 16, 4, 4
2024/9/10, 72, 28, 76, 16, 4, 4
2024/9/11, 75, 9, 22, 13, 3, 3
2024/9/12, 23, 11, 14, 12, 4, 2
2024/9/13, 29, 11, 32, 9, 3, 2
2024/9/14, 26, 11, 26, 5, 3, 2
2024/9/15, 23, 6, 39, 5, 3, 2
2024/9/16, 17, 10, 36, 9, 3, 2
2024/9/17, 27, 15, 35, 8, 3, 2
2024/9/18, 45, 18, 68, 14, 4, 3
2024/9/19, 48, 13, 26, 14, 4, 3
2024/9/20, 36, 3, 30, 5, 2, 2
2024/9/21, 6, 3, 25, 4, 2, 2
2024/9/22, 6, 7, 33, 7, 2, 2
2024/9/23, 11, 9, 44, 12, 2, 2
2024/9/24, 19, 15, 40, 18, 3, 3
2024/9/25, 35, 17, 52, 15, 3, 3
2024/9/26, 46, 13, 40, 10, 3, 2
2024/9/27, 37, 10, 37, 6, 3, 2
2024/9/28, 23, 6, 36, 5, 2, 2
2024/9/29, 14, 12, 45, 13, 3, 3
2024/9/30, 27, 14, 33, 12, 3, 3
2024/4/1, 51, 43, 57, 32, 4, 5
2024/4/2, 76, 36, 31, 30, 4, 5
2024/4/3, 71, 27, 44, 13, 3, 3
2024/4/4, 57, 35, 51, 14, 3, 3
2024/4/5, 68, 55, 50, 25, 4, 5
2024/4/6, 116, 48, 75, 22, 4, 5
2024/4/7, 99, 44, 48, 29, 3, 5
2024/4/8, 86, 34, 44, 11, 3, 3
2024/4/9, 69, 36, 48, 9, 3, 3
2024/4/10, 63, 42, 43, 17, 3, 4
2024/4/11, 72, 43, 52, 23, 4, 4
2024/4/12, 80, 33, 50, 16, 3, 3
2024/4/13, 64, 37, 78, 18, 5, 4
2024/4/14, 74, 19, 35, 17, 4, 3
2024/4/15, 46, 49, 37, 15, 3, 4
2024/4/16, 85, 92, 36, 21, 3, 5
2024/4/17, 132, 79, 52, 22, 4, 5
2024/4/18, 90, 67, 95, 24, 5, 4
2024/4/19, 92, 47, 40, 18, 4, 5
2024/4/20, 84, 17, 41, 4, 2, 2
2024/4/21, 36, 26, 44, 8, 2, 2
2024/4/22, 61, 18, 44, 7, 2, 2
2024/4/23, 45, 10, 30, 9, 2, 2
2024/4/24, 25, 25, 63, 14, 2, 4
2024/4/25, 60, 50, 58, 20, 3, 4
2024/4/26, 79, 39, 64, 18, 4, 4
2024/4/27, 66, 32, 91, 18, 4, 4
2024/4/28, 68, 37, 56, 12, 3, 3
2024/4/29, 71, 50, 47, 20, 5, 5
2024/4/30, 99, 23, 50, 7, 3, 2
2024/5/1, 57, 31, 57, 16, 4, 3
2024/5/2, 67, 40, 83, 24, 4, 4
2024/5/3, 80, 48, 118, 24, 6, 5
2024/5/4, 99, 23, 43, 9, 3, 3
2024/5/5, 54, 9, 38, 6, 2, 2
2024/5/6, 24, 20, 31, 9, 2, 3
2024/5/7, 44, 18, 36, 9, 2, 2
2024/5/8, 43, 27, 62, 15, 3, 3
2024/5/9, 57, 27, 60, 13, 4, 3
2024/5/10, 60, 16, 38, 9, 3, 2
2024/5/11, 38, 51, 42, 6, 2, 2
2024/5/12, 57, 25, 51, 15, 3, 3
2024/5/13, 55, 25, 61, 19, 4, 3
2024/5/14, 60, 21, 38, 12, 3, 3
2024/5/15, 36, 18, 47, 9, 3, 2
2024/5/16, 29, 39, 72, 16, 4, 4
2024/5/17, 70, 24, 50, 13, 3, 3
2024/5/18, 48, 21, 59, 8, 3, 2
2024/5/19, 48, 27, 25, 12, 4, 2
2024/5/20, 62, 39, 63, 13, 3, 3
2024/5/21, 81, 49, 57, 17, 4, 4
2024/5/22, 111, 28, 45, 15, 4, 3
2024/5/23, 66, 30, 34, 10, 3, 3
2024/5/24, 74, 29, 50, 12, 3, 3
2024/5/25, 64, 22, 42, 8, 3, 3
2024/5/26, 52, 22, 43, 7, 3, 3
2024/5/27, 38, 14, 34, 9, 3, 2
2024/5/28, 29, 21, 51, 19, 4, 3
2024/5/29, 49, 23, 54, 22, 4, 4
2024/5/30, 56, 22, 51, 13, 4, 3
2024/5/31, 52, 24, 40, 6, 3, 2
2024/6/1, 54, 18, 50, 5, 4, 2
2024/6/2, 41, 12, 40, 8, 3, 2
2024/6/3, 31, 14, 49, 9, 3, 2
2024/6/4, 38, 33, 90, 20, 4, 4
2024/6/5, 74, 37, 105, 19, 4, 4
2024/6/6, 86, 26, 78, 17, 4, 3
2024/6/7, 66, 21, 40, 10, 3, 3
2024/6/8, 60, 26, 84, 10, 4, 3
2024/6/9, 65, 41, 103, 13, 5, 4
2024/6/10, 85, 51, 105, 11, 4, 4
2024/6/11, 109, 26, 95, 14, 4, 3
2024/6/12, 59, 27, 80, 16, 4, 3
2024/6/13, 60, 32, 91, 18, 6, 3
2024/6/14, 72, 23, 35, 10, 4, 2
2024/6/15, 66, 18, 51, 8, 4, 2
2024/6/16, 49, 18, 65, 16, 4, 3
2024/6/17, 48, 23, 80, 17, 5, 3
2024/6/18, 56, 33, 148, 17, 5, 4
2024/6/19, 77, 36, 116, 17, 6, 4
2024/6/20, 86, 31, 93, 21, 7, 4
2024/6/21, 73, 25, 35, 14, 4, 3
2024/6/22, 71, 12, 35, 6, 3, 2
2024/6/23, 36, 40, 58, 9, 3, 3
2024/6/24, 68, 17, 48, 9, 3, 2
2024/6/25, 40, 22, 78, 13, 4, 3
2024/6/26, 53, 24, 89, 17, 4, 3
2024/6/27, 58, 34, 113, 17, 4, 3
2024/6/28, 81, 26, 73, 11, 4, 3
