date, pm25, pm10, o3, no2, so2, co
2024/5/10, 52, 19, 40, 14, 4, 4
2024/5/11, 35, 52, 45, 10, 3, 3
2024/5/12, 51, 27, 56, 17, 4, 3
2024/5/13, 52, 24, 70, 24, 4, 4
2024/5/14, 49, 21, 43, 18, 4, 4
2024/5/15, 37, 15, 52, 10, 4, 3
2024/5/16, 29, 37, 83, 21, 5, 5
2024/5/17, 61, 24, 60, 17, 4, 5
2024/5/18, 43, 21, 76, 11, 4, 4
2024/5/19, 42, 26, 36, 14, 5, 4
2024/5/20, 58, 32, 81, 16, 3, 5
2024/5/21, 76, 48, 74, 22, 3, 6
2024/5/22, 114, 29, 61, 23, 3, 4
2024/5/23, 66, 31, 41, 16, 2, 4
2024/5/24, 73, 25, 54, 13, 3, 3
2024/5/25, 52, 22, 49, 10, 3, 3
2024/5/26, 52, 22, 50, 11, 3, 3
2024/5/27, 38, 15, 38, 15, 3, 2
2024/5/28, 25, 22, 68, 24, 3, 3
2024/5/29, 44, 24, 47, 33, 3, 4
2024/5/30, 56, 21, 59, 20, 3, 3
2024/5/31, 50, 24, 45, 9, 3, 4
2024/6/1, 51, 19, 51, 8, 3, 3
2024/6/2, 38, 10, 42, 8, 3, 3
2024/6/3, 20, 15, 57, 10, 3, 2
2024/6/4, 35, 33, 89, 25, 3, 5
2024/6/5, 67, 38, 107, 24, 4, 5
2024/6/6, 86, 29, 91, 19, 3, 4
2024/6/7, 63, 23, 45, 14, 3, 4
2024/6/8, 60, 26, 97, 14, 3, 5
2024/6/9, 64, 41, 111, 19, 4, 6
2024/6/10, 86, 52, 113, 13, 4, 6
2024/6/11, 107, 31, 112, 24, 3, 5
2024/6/12, 62, 31, 91, 25, 3, 5
2024/6/13, 62, 35, 99, 23, 5, 5
2024/6/14, 71, 25, 41, 14, 3, 5
2024/6/15, 66, 22, 59, 10, 3, 4
2024/6/16, 48, 20, 78, 21, 3, 4
2024/6/17, 45, 25, 93, 22, 3, 4
2024/6/18, 52, 36, 158, 22, 4, 5
2024/6/19, 78, 40, 116, 19, 5, 5
2024/6/20, 87, 34, 106, 29, 5, 5
2024/6/21, 75, 31, 37, 19, 4, 5
2024/6/22, 76, 16, 54, 7, 2, 4
2024/6/23, 40, 44, 81, 11, 3, 5
2024/6/24, 60, 19, 56, 11, 3, 3
2024/6/25, 33, 23, 90, 17, 3, 4
2024/6/26, 48, 27, 91, 23, 3, 4
2024/6/27, 54, 34, 136, 22, 3, 5
2024/6/28, 77, 29, 78, 14, 3, 5
2024/6/29, 71, 17, 53, 6, 3, 4
2024/6/30, 45, 24, 112, 11, 2, 4
2024/1/1, 49, 34, 22, 26, 3, 6
2024/1/2, 80, 35, 24, 39, 3, 7
2024/1/3, 78, 47, 14, 36, 3, 9
2024/1/4, 94, 58, 27, 32, 4, 7
2024/1/5, 121, 25, 22, 21, 3, 2
2024/1/6, 46, 22, 24, 9, 3, 2
2024/1/7, 47, 20, 17, 27, 3, 3
2024/1/8, 48, 26, 3, 41, 3, 4
2024/1/9, 70, 49, 9, 45, 3, 7
2024/1/10, 121, 56, 11, 46, 3, 6
2024/1/11, 149, 24, 19, 19, 3, 2
2024/1/12, 43, 23, 16, 28, 3, 4
2024/1/13, 45, 27, 27, 27, 2, 5
2024/1/14, 68, 22, 22, 14, 3, 3
2024/1/15, 42, 26, 21, 26, 3, 4
2024/1/16, 54, 27, 4, 32, 2, 5
2024/1/17, 70, 21, 29, 22, 3, 5
2024/1/18, 61, 12, 30, 7, 3, 2
2024/1/19, 30, 4, 29, 5, 3, 2
2024/1/20, 6, 11, 28, 8, 3, 2
2024/1/21, 31, 28, 25, 8, 2, 3
2024/1/22, 68, 18, 26, 7, 2, 2
2024/1/23, 46, 18, 26, 7, 2, 2
2024/1/24, 41, 19, 21, 15, 2, 3
2024/1/25, 50, 27, 19, 29, 2, 5
2024/1/26, 67, 43, 30, 31, 3, 7
2024/1/27, 101, 28, 26, 21, 3, 5
2024/1/28, 71, 34, 26, 28, 3, 6
2024/1/29, 82, 44, 23, 35, 3, 6
2024/1/30, 99, 44, 27, 35, 3, 6
2024/1/31, 101, 60, 32, 20, 3, 7
2024/2/1, 141, 28, 24, 23, 3, 5
2024/2/2, 73, 25, 24, 21, 3, 4
2024/2/3, 67, 15, 29, 15, 3, 3
2024/2/4, 44, 6, 29, 7, 3, 3
2024/2/5, 14, 9, 25, 16, 3, 4
2024/2/6, 27, 28, 20, 21, 3, 6
2024/2/7, 75, 32, 29, 25, 3, 7
2024/2/8, 84, 28, 33, 23, 3, 6
2024/2/9, 78, 38, 38, 18, 3, 6
2024/2/10, 95, 48, 35, 16, 3, 7
2024/2/11, 124, 54, 32, 24, 3, 8
2024/2/12, 132, 53, 36, 30, 4, 7
2024/2/13, 113, 41, 31, 31, 4, 7
2024/2/14, 85, 21, 27, 13, 4, 5
2024/2/15, 57, 18, 23, 19, 3, 4
2024/2/16, 47, 31, 28, 28, 3, 4
2024/2/17, 79, 26, 22, 22, 3, 4
2024/2/18, 67, 11, 13, 28, 4, 6
2024/2/19, 28, 21, 26, 14, 3, 4
2024/2/20, 52, 3, 28, 6, 3, 2
2024/2/21, 9, 5, 30, 7, 3, 2
2024/2/22, 9, 7, 33, 7, 3, 2
2024/2/23, 15, 11, 32, 9, 3, 2
2024/2/24, 27, 10, 28, 11, 3, 2
2024/2/25, 30, 19, 30, 22, 3, 3
2024/2/26, 49, 14, 32, 13, 3, 3
2024/2/27, 34, 28, 24, 25, 3, 4
2024/2/28, 58, 44, 33, 32, 3, 6
2024/2/29, 99, 31, 35, 6, 2, 2
2024/3/1, 46, 28, 33, 15, 2, 3
2024/3/2, 48, 71, 36, 21, 3, 6
2024/3/3, 146, 55, 27, 40, 3, 6
2024/3/4, 108, 35, 34, 24, 3, 4
2024/3/5, 63, 9, 32, 13, 3, 3
2024/3/6, 21, 25, 32, 19, 3, 4
2024/3/7, 54, 35, 36, 13, 3, 4
2024/3/8, 71, 28, 31, 16, 2, 3
2024/3/9, 61, 25, 35, 26, 3, 5
2024/3/10, 62, 27, 27, 41, 3, 5
2024/3/11, 62, 25, 31, 41, 3, 6
2024/3/12, 65, 35, 47, 26, 3, 6
2024/3/13, 79, 49, 43, 34, 3, 6
2024/3/14, 104, 42, 40, 30, 3, 6
2024/3/15, 90, 46, 45, 30, 4, 7
2024/3/16, 103, 60, 37, 11, 3, 5
2024/3/17, 66, 20, 28, 23, 3, 5
2024/3/18, 30, 38, 39, 22, 3, 6
2024/3/19, 76, 33, 36, 12, 3, 5
2024/3/20, 74, 31, 34, 25, 3, 5
2024/3/21, 68, 35, 40, 28, 3, 4
2024/3/22, 63, 47, 45, 15, 3, 5
2024/3/23, 74, 27, 40, 16, 3, 4
2024/3/24, 48, 17, 33, 17, 3, 4
2024/3/25, 32, 5, 33, 11, 3, 3
2024/3/26, 11, 18, 35, 24, 3, 5
2024/3/27, 42, 22, 31, 31, 3, 6
2024/3/28, 58, 165, 33, 22, 3, 5
2024/3/29, 111, 65, 39, 23, 2, 4
2024/3/30, 79, 36, 38, 15, 2, 3
2024/3/31, 46, 38, 38, 26, 2, 3
2023/10/1, 36, 17, 34, 15, 3, 2
2023/10/2, 32, 17, 25, 15, 3, 3
2023/10/3, 39, 18, 39, 16, 3, 4
2023/10/4, 45, 27, 30, 8, 3, 2
2023/10/5, 25, 19, 24, 21, 3, 3
2023/10/6, 32, 15, 27, 14, 3, 3
2023/10/7, 31, 9, 24, 7, 2, 3
2023/10/8, 18, 10, 30, 9, 2, 3
2023/10/9, 22, 16, 28, 17, 2, 4
2023/10/10, 34, 21, 33, 22, 2, 4
2023/10/11, 49, 21, 39, 23, 2, 4
2023/10/12, 53, 29, 33, 26, 3, 5
2023/10/13, 68, 28, 23, 23, 2, 5
2023/10/14, 67, 21, 44, 15, 3, 5
2023/10/15, 57, 39, 34, 18, 3, 5
2023/10/16, 66, 32, 31, 29, 3, 5
2023/10/17, 58, 27, 39, 25, 3, 5
2023/10/18, 58, 23, 24, 28, 3, 6
2023/10/19, 53, 18, 24, 8, 2, 3
2023/10/20, 29, 16, 28, 14, 2, 4
2023/10/21, 23, 20, 32, 19, 2, 5
2023/10/22, 38, 26, 41, 25, 2, 6
2023/10/23, 55, 28, 30, 29, 2, 6
2023/10/24, 65, 30, 42, 30, 2, 7
2023/10/25, 69, 37, 56, 26, 2, 7
2023/10/26, 82, 19, 31, 18, 2, 5
2023/10/27, 42, 27, 23, 30, 2, 7
2023/10/28, 59, 24, 32, 20, 2, 6
2023/10/29, 55, 35, 38, 30, 3, 7
2023/10/30, 71, 47, 47, 33, 4, 6
2023/10/31, 91, 39, 54, 22, 2, 3
2023/11/1, 70, 35, 43, 20, 3, 3
2023/11/2, 60, 28, 36, 20, 2, 3
2023/11/3, 50, 35, 23, 15, 2, 3
2023/11/4, 49, 13, 27, 11, 2, 2
2023/11/5, 29, 20, 27, 10, 2, 2
2023/11/6, 27, 18, 26, 13, 2, 2
2023/11/7, 26, 21, 16, 29, 2, 5
2023/11/8, 39, 24, 26, 30, 2, 5
2023/11/9, 53, 16, 24, 11, , 3
2023/11/10, 35, 17, 26, 14, 2, 4
2023/11/11, 39, 16, 27, 9, 2, 4
2023/11/12, 41, 20, 23, 19, 2, 5
2023/11/13, 47, 23, 21, 32, 2, 6
2023/11/14, 53, 36, 17, 41, 2, 7
2023/11/15, 78, 40, 9, 40, 2, 8
2023/11/16, 96, 18, 19, 18, 2, 5
2023/11/17, 35, 18, 25, 10, 2, 6
2023/11/18, 43, 33, 28, 23, 2, 8
2023/11/19, 70, 26, 13, 34, 2, 8
2023/11/20, 58, 29, 11, 46, 2, 9
2023/11/21, 63, 37, 14, 52, 3, 10
2023/11/22, 84, 60, 31, 24, 2, 8
2023/11/23, 105, 15, 23, 10, 1, 2
2023/11/24, 30, 14, 19, 19, 1, 3
2023/11/25, 33, 21, 13, 33, 1, 4
2023/11/26, 54, 30, 22, 36, 1, 5
2023/11/27, 68, 26, 25, 16, 2, 4
2023/11/28, 58, 14, 26, 24, 1, 4
2023/11/29, 32, 15, 25, 12, 1, 5
2023/11/30, 27, 19, 23, 20, 2, 6
2023/12/1, 37, 28, 20, 34, 2, 8
2023/12/2, 59, 32, 22, 24, 3, 7
